reference_mode,variant,glyph_id,body,style_support_count,style_groups,occurrence_count,font_count,file_count,conflict,conflict_detail
gid,*,2564,ㄐㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,29,4,8,N,
gid,*,2565,ㄡ,1,YUAN_W3W5,1,1,1,N,
gid,*,2569,ㄘㄜ,1,KAICHU_MD,6,1,1,N,
gid,*,2570,ㄊㄡ,1,YUAN_W3W5,1,1,1,N,
gid,*,2571,ㄆㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,2581,ㄨ,2,KAICHU_MD|YUAN_W3W5,10,2,4,N,
gid,*,2583,ㄉㄨㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,110,6,17,N,
gid,*,2586,ㄔ,1,KAICHU_MD,1,1,1,N,
gid,*,2588,ㄑㄩ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,30,4,8,N,
gid,*,2590,ㄘㄢ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,14,4,3,N,
gid,*,2592,ㄕㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,5,3,2,N,
gid,*,2597,ㄈㄟ,1,KAICHU_MD,2,1,1,N,
gid,*,2599,ㄚ,1,YUAN_W3W5,1,1,1,N,
gid,*,2600,ㄔㄤ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,2602,ㄨㄣ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,26,5,7,N,
gid,*,2604,ㄨㄟ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2607,ㄕㄡ,1,KAICHU_MD,2,1,1,N,
gid,*,2614,ㄑㄩㄢ,2,BIAOKAI_W5|KAICHU_MD,27,2,7,N,
gid,*,2615,ㄍㄨㄛ,1,KAICHU_MD,2,1,2,N,
gid,*,2617,ㄩ,2,BIAOKAI_W5|KAICHU_MD,5,2,4,N,
gid,*,2618,ㄐㄧㄢ,1,KAICHU_MD,2,1,2,N,
gid,*,2620,ㄉㄨㄟ,1,KAICHU_MD,2,1,1,N,
gid,*,2623,ㄐㄧ,2,KAICHU_MD|YUAN_W3W5,2,2,2,N,
gid,*,2624,ㄊㄤ,2,BIAOKAI_W5|KAICHU_MD,8,2,2,N,
gid,*,2626,ㄓ,2,BIAOKAI_W5|KAICHU_MD,7,2,3,N,
gid,*,2628,ㄍㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,3,3,2,N,
gid,*,2632,ㄨㄢ,1,HEI_W7,1,1,1,N,
gid,*,2639,ㄆㄛ,1,KAICHU_MD,13,1,2,N,
gid,*,2644,ㄐㄧ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2647,ㄇㄧ,1,KAICHU_MD,4,1,2,N,
gid,*,2649,ㄓㄨㄢ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,5,3,2,N,
gid,*,2650,ㄐㄧㄤ,2,BIAOKAI_W5|KAICHU_MD,29,2,7,N,
gid,*,2668,ㄔㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,20,3,7,N,
gid,*,2669,ㄉㄞ,1,KAICHU_MD,5,1,3,N,
gid,*,2672,ㄎㄤ,2,KAICHU_MD|YUAN_W3W5,26,3,8,N,
gid,*,2677,ㄓㄤ,2,BIAOKAI_W5|KAICHU_MD,10,2,5,N,
gid,*,2678,ㄑㄧㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,14,4,5,N,
gid,*,2681,ㄘㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,2683,,0,,54,7,13,N,BIAOKAI_W5:ㄉㄜ/ㄉㄟ
gid,*,2685,ㄘㄨㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,12,3,6,N,
gid,*,2691,ㄏㄨㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,3,3,3,N,
gid,*,2699,ㄑㄧㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,47,6,9,N,
gid,*,2702,ㄒㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,2718,ㄊㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,2719,ㄐㄧㄝ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,68,6,13,N,
gid,*,2720,ㄐㄧㄝ,1,KAICHU_MD,2,1,2,N,
gid,*,2726,ㄉㄧㄠ,1,BIAOKAI_W5,2,1,1,N,
gid,*,2730,ㄊㄨㄟ,1,KAICHU_MD,4,1,3,N,
gid,*,2734,ㄘㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,3,2,N,
gid,*,2736,ㄆㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,5,3,4,N,
gid,*,2745,ㄐㄧㄡ,2,BIAOKAI_W5|KAICHU_MD,7,2,3,N,
gid,*,2746,ㄐㄧㄠ,1,BIAOKAI_W5,2,2,1,N,
gid,*,2747,ㄅㄞ,2,BIAOKAI_W5|YUAN_W7,4,2,1,N,
gid,*,2748,ㄑㄧ,1,HEI_W7,1,1,1,N,
gid,*,2749,ㄇㄧㄣ,2,KAICHU_MD|YUAN_W3W5,8,2,4,N,
gid,*,2753,ㄒㄧㄝ,1,KAICHU_MD,2,1,1,N,
gid,*,2756,ㄗㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,2757,ㄒㄩㄢ,1,KAICHU_MD,3,1,1,N,
gid,*,2761,ㄨㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,10,3,4,N,
gid,*,2768,ㄨㄤ,2,BIAOKAI_W5|KAICHU_MD,6,2,2,N,
gid,*,2770,ㄊㄧ,1,KAICHU_MD,2,1,1,N,
gid,*,2775,ㄊㄨㄥ,1,KAICHU_MD,3,1,1,N,
gid,*,2781,ㄑㄧ,2,BIAOKAI_W5|KAICHU_MD,5,2,2,N,
gid,*,2782,ㄙㄨㄛ,1,KAICHU_MD,1,1,1,N,
gid,*,2786,ㄊㄧㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,4,4,N,
gid,*,2797,ㄌㄧㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,2798,ㄔㄨㄣ,2,BIAOKAI_W5|HEI_W7,9,2,1,N,
gid,*,2804,ㄊㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,2806,ㄑㄧㄥ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,11,3,5,N,
gid,*,2807,ㄑㄧ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2808,ㄌㄧㄣ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2809,ㄧㄚ,1,HEI_W7,1,1,1,N,
gid,*,2815,ㄏㄨㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,2825,ㄕㄣ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,4,3,2,N,
gid,*,2827,ㄐㄧㄥ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,2835,ㄧㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2840,ㄑㄧㄢ,1,KAICHU_MD,4,1,2,N,
gid,*,2842,ㄘㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,2847,ㄌㄩ,1,YUAN_W3W5,1,1,1,N,
gid,*,2850,ㄑㄧㄡ,2,BIAOKAI_W5|KAICHU_MD,108,2,7,N,
gid,*,2851,ㄌㄧ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,21,5,4,N,
gid,*,2852,ㄒㄧㄢ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W7,28,4,7,N,
gid,*,2855,ㄆㄧㄥ,1,KAICHU_MD,4,1,3,N,
gid,*,2857,ㄊㄧㄢ,1,BIAOKAI_W5,3,1,1,N,
gid,*,2858,ㄔㄢ,2,BIAOKAI_W5|KAICHU_MD,6,2,2,N,
gid,*,2859,ㄌㄩㄝ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2862,ㄧ,1,YUAN_W3W5,1,1,1,N,
gid,*,2871,ㄏㄜ,1,KAICHU_MD,1,1,1,N,
gid,*,2875,ㄧㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,2883,ㄆㄧㄠ,1,KAICHU_MD,2,1,1,N,
gid,*,2885,ㄧ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,10,3,5,N,
gid,*,2891,ㄉㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,15,3,5,N,
gid,*,2892,ㄈㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,4,3,N,
gid,*,2901,ㄊㄨㄥ,1,YUAN_W3W5,2,1,1,N,
gid,*,2903,ㄕㄠ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,2906,ㄒㄧ,2,KAICHU_MD|YUAN_W3W5,5,2,2,N,
gid,*,2908,ㄗㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,69,3,13,N,
gid,*,2909,ㄌㄟ,1,KAICHU_MD,2,1,2,N,
gid,*,2918,ㄒㄧ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,45,6,11,N,
gid,*,2920,ㄌㄧㄠ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,5,4,2,N,
gid,*,2952,ㄔㄨ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,22,6,9,N,
gid,*,2960,ㄉㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,2964,ㄕㄨ,1,KAICHU_MD,2,1,1,N,
gid,*,2967,ㄅㄟ,2,BIAOKAI_W5|KAICHU_MD,5,2,4,N,
gid,*,2971,ㄉㄞ,2,KAICHU_MD|YUAN_W3W5,12,2,3,N,
gid,*,2973,ㄍㄨㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,5,3,2,N,
gid,*,2974,ㄈㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,2976,ㄐㄩㄝ,1,KAICHU_MD,1,1,1,N,
gid,*,2978,ㄒㄩ,1,KAICHU_MD,5,1,5,N,
gid,*,2979,ㄕㄜ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,7,5,2,N,
gid,*,2985,ㄈㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,2986,ㄗㄜ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,4,5,N,
gid,*,2996,ㄖㄨㄢ,1,YUAN_W3W5,3,1,1,N,
gid,*,2997,ㄓㄜ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,17,5,9,N,
gid,*,2999,ㄊㄨㄥ,6,BIAOKAI_W5|HEI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,16,6,8,N,
gid,*,3001,ㄌㄧㄢ,1,KAICHU_MD,13,1,7,N,
gid,*,3002,ㄙㄨ,2,BIAOKAI_W5|KAICHU_MD,16,2,6,N,
gid,*,3004,ㄓㄨ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3007,ㄗㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,5,3,3,N,
gid,*,3008,ㄊㄡ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,3013,ㄅㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,25,3,11,N,
gid,*,3014,ㄍㄨㄛ,1,BIAOKAI_W5,5,1,1,N,
gid,*,3015,ㄉㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,23,3,11,N,
gid,*,3024,ㄅㄧ,1,KAICHU_MD,5,1,1,N,
gid,*,3025,ㄆㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,5,N,
gid,*,3027,ㄔㄣ,1,HEI_W7,1,1,1,N,
gid,*,3035,ㄒㄩㄝ,1,KAICHU_MD,6,1,1,N,
gid,*,3041,ㄩ,1,KAICHU_MD,1,1,1,N,
gid,*,3044,ㄌㄨ,1,KAICHU_MD,2,1,1,N,
gid,*,3049,ㄈㄨ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3050,ㄅㄟ,1,KAICHU_MD,13,1,9,N,
gid,*,3056,ㄗㄨㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,19,3,11,N,
gid,*,3057,ㄎㄞ,1,KAICHU_MD,3,1,1,N,
gid,*,3060,ㄔㄨㄤ,1,YUAN_W7,1,1,1,N,
gid,*,3063,ㄕㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,12,3,7,N,
gid,*,3065,ㄅㄛ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3071,ㄏㄢ,1,KAICHU_MD,6,1,3,N,
gid,*,3072,ㄏㄜ,2,KAICHU_MD|YUAN_W3W5,2,2,2,N,
gid,*,3073,ㄔㄨㄢ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3075,ㄒㄧ,1,KAICHU_MD,10,1,5,N,
gid,*,3076,ㄙㄤ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3082,ㄉㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,18,3,7,N,
gid,*,3091,ㄏㄡ,1,YUAN_W3W5,1,1,1,N,
gid,*,3094,ㄨㄟ,1,KAICHU_MD,2,1,2,N,
gid,*,3097,ㄔㄤ,2,BIAOKAI_W5|KAICHU_MD,14,2,6,N,
gid,*,3100,ㄅㄠ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3110,ㄇㄟ,1,KAICHU_MD,2,1,1,N,
gid,*,3115,ㄏㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,3119,ㄗㄨㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,3120,ㄒㄩㄣ,2,YUAN_W3W5|YUAN_W7,2,2,1,N,
gid,*,3121,ㄐㄧㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,22,3,11,N,
gid,*,3131,ㄐㄧ,1,KAICHU_MD,4,1,3,N,
gid,*,3138,ㄈㄨ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3139,ㄒㄩㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,3144,ㄇㄣ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3157,ㄩ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,3163,ㄓㄤ,1,KAICHU_MD,11,1,7,N,
gid,*,3164,ㄇㄧㄠ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,3170,ㄔㄚ,1,KAICHU_MD,2,1,1,N,
gid,*,3172,ㄊㄧ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,24,5,6,N,
gid,*,3173,ㄨㄛ,1,KAICHU_MD,9,1,4,N,
gid,*,3178,ㄩㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,3180,ㄏㄨㄢ,2,BIAOKAI_W5|KAICHU_MD,10,2,6,N,
gid,*,3186,ㄍㄢ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3187,ㄙㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,3188,ㄅㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,3193,ㄑㄧㄥ,1,KAICHU_MD,2,1,1,N,
gid,*,3195,ㄐㄧㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,3200,ㄘㄥ,2,BIAOKAI_W5|KAICHU_MD,3,2,3,N,
gid,*,3201,ㄊㄧ,1,KAICHU_MD,2,1,2,N,
gid,*,3202,ㄑㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,16,3,5,N,
gid,*,3203,ㄔㄠ,2,KAICHU_MD|YUAN_W3W5,4,2,3,N,
gid,*,3215,ㄅㄤ,2,BIAOKAI_W5|KAICHU_MD,12,2,2,N,
gid,*,3238,ㄧㄡ,1,KAICHU_MD,4,1,2,N,
gid,*,3246,ㄓㄚ,1,KAICHU_MD,2,1,1,N,
gid,*,3247,ㄐㄧㄢ,1,KAICHU_MD,4,1,3,N,
gid,*,3251,ㄏㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,3259,ㄘㄜ,1,KAICHU_MD,2,1,2,N,
gid,*,3274,ㄐㄧㄠ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3276,ㄨ,2,BIAOKAI_W5|YUAN_W7,2,2,1,N,
gid,*,3277,ㄖㄢ,2,BIAOKAI_W5|KAICHU_MD,7,2,4,N,
gid,*,3278,ㄓㄨ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3280,ㄆㄞ,1,BIAOKAI_W5,3,1,1,N,
gid,*,3301,ㄏㄨㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,11,3,3,N,
gid,*,3303,ㄌㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,3304,ㄊㄨㄥ,1,YUAN_W3W5,8,1,1,N,
gid,*,3309,ㄙㄨㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,3310,ㄉㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,3311,ㄈㄚ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,39,5,10,N,
gid,*,3317,ㄉㄨㄢ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3323,ㄔㄥ,2,BIAOKAI_W5|KAICHU_MD,5,2,3,N,
gid,*,3329,ㄊㄨㄥ,1,YUAN_W3W5,1,1,1,N,
gid,*,3331,ㄉㄥ,2,BIAOKAI_W5|KAICHU_MD,10,2,4,N,
gid,*,3332,ㄘㄜ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3336,ㄉㄚ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3344,ㄐㄧㄝ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,10,4,7,N,
gid,*,3351,ㄍㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,13,3,6,N,
gid,*,3355,ㄕㄢ,2,KAICHU_MD|YUAN_W3W5,4,2,3,N,
gid,*,3356,ㄒㄧㄤ,2,BIAOKAI_W5|YUAN_W3W5,4,2,1,N,
gid,*,3366,ㄓㄤ,1,YUAN_W3W5,4,1,1,N,
gid,*,3372,ㄕㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,4,4,N,
gid,*,3385,,0,,38,5,14,N,KAICHU_MD:ㄓㄜ/ㄓㄨㄛ
gid,*,3389,ㄐㄩㄣ,2,KAICHU_MD|YUAN_W3W5,4,2,2,N,
gid,*,3396,ㄘㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,14,3,5,N,
gid,*,3414,ㄕ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,5,N,
gid,*,3415,ㄓㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,3417,ㄆㄧㄥ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,5,3,2,N,
gid,*,3425,ㄙㄨ,2,BIAOKAI_W5|KAICHU_MD,4,2,4,N,
gid,*,3426,ㄓㄣ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,3429,ㄒㄧㄤ,1,YUAN_W3W5,1,1,1,N,
gid,*,3432,ㄊㄧㄝ,1,KAICHU_MD,6,1,5,N,
gid,*,3436,ㄈㄟ,1,KAICHU_MD,1,1,1,N,
gid,*,3439,ㄇㄞ,2,BIAOKAI_W5|KAICHU_MD,10,2,4,N,
gid,*,3443,ㄩㄝ,1,KAICHU_MD,6,1,4,N,
gid,*,3444,ㄔㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,3445,ㄔㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,3447,ㄐㄩ,2,HEI_W5|KAICHU_MD,3,2,2,N,
gid,*,3450,ㄆㄠ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,79,5,8,N,
gid,*,3460,ㄓㄡ,1,KAICHU_MD,2,1,1,N,
gid,*,3462,ㄐㄧㄣ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,37,5,15,N,
gid,*,3466,ㄒㄧㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,3469,ㄙㄨ,1,KAICHU_MD,3,1,1,N,
gid,*,3470,ㄌㄧㄤ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,19,7,8,N,
gid,*,3482,ㄎㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,28,3,12,N,
gid,*,3484,ㄐㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,18,3,8,N,
gid,*,3485,ㄒㄧㄢ,1,KAICHU_MD,3,1,3,N,
gid,*,3487,ㄉㄨㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,9,3,3,N,
gid,*,3488,ㄐㄧㄝ,1,KAICHU_MD,3,1,2,N,
gid,*,3499,ㄐㄧ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3504,ㄒㄧㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,6,N,
gid,*,3505,ㄕㄨㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,3,6,N,
gid,*,3509,ㄈㄢ,2,BIAOKAI_W5|YUAN_W3W5,2,2,2,N,
gid,*,3511,ㄧㄣ,2,KAICHU_MD|YUAN_W3W5,7,2,4,N,
gid,*,3517,ㄏㄟ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3518,ㄌㄨㄢ,1,KAICHU_MD,2,1,2,N,
gid,*,3522,ㄔㄨㄢ,2,BIAOKAI_W5|KAICHU_MD,33,2,6,N,
gid,*,3524,ㄑㄧㄥ,1,KAICHU_MD,3,1,3,N,
gid,*,3526,ㄕㄤ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3535,ㄑㄧㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,3536,ㄕ,2,HEI_W5|KAICHU_MD,10,2,4,N,
gid,*,3543,ㄇㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,28,3,12,N,
gid,*,3556,ㄩㄢ,2,KAICHU_MD|YUAN_W3W5,4,2,3,N,
gid,*,3557,ㄩㄢ,2,BIAOKAI_W5|KAICHU_MD,16,2,6,N,
gid,*,3558,ㄙㄞ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3559,ㄙㄨ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3564,ㄊㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,3571,ㄠ,1,BIAOKAI_W5,5,1,2,N,
gid,*,3576,ㄇㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,50,6,6,N,
gid,*,3590,ㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,3592,ㄧ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,26,5,10,N,
gid,*,3594,ㄍㄢ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,21,4,7,N,
gid,*,3595,ㄒㄧㄤ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,69,5,13,N,
gid,*,3596,ㄞ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,14,4,3,N,
gid,*,3599,ㄩ,1,BIAOKAI_W5,2,1,1,N,
gid,*,3600,ㄕㄣ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3616,ㄉㄚ,1,KAICHU_MD,2,1,2,N,
gid,*,3623,ㄑㄧㄤ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3624,ㄧㄠ,1,KAICHU_MD,7,1,1,N,
gid,*,3629,ㄒㄧㄣ,1,KAICHU_MD,2,1,2,N,
gid,*,3630,ㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,3633,ㄩㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,3634,ㄋㄨㄢ,2,BIAOKAI_W5|KAICHU_MD,5,2,3,N,
gid,*,3638,ㄏㄨㄟ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,78,6,12,N,
gid,*,3640,ㄧㄝ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,9,3,3,N,
gid,*,3641,ㄔㄨ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,8,3,3,N,
gid,*,3645,ㄐㄧ,2,YUAN_W3W5|YUAN_W7,2,2,1,N,
gid,*,3663,ㄐㄧㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3669,ㄩㄢ,1,KAICHU_MD,8,1,2,N,
gid,*,3670,ㄍㄡ,5,BIAOKAI_W5|HEI_W5|HEI_W7|KAICHU_MD|YUAN_W7,10,5,3,N,
gid,*,3676,ㄋㄧ,1,KAICHU_MD,4,1,1,N,
gid,*,3677,ㄨㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,3,3,3,N,
gid,*,3678,ㄏㄨㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,3679,ㄓㄨㄣ,1,KAICHU_MD,11,1,8,N,
gid,*,3683,ㄒㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,3691,ㄓㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,3,6,N,
gid,*,3701,ㄧㄝ,2,KAICHU_MD|YUAN_W3W5,4,4,2,N,
gid,*,3717,ㄉㄤ,2,BIAOKAI_W5|KAICHU_MD,16,3,9,N,
gid,*,3730,ㄐㄧㄥ,1,KAICHU_MD,2,1,1,N,
gid,*,3734,ㄉㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,3742,ㄞ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3744,ㄆㄥ,1,KAICHU_MD,3,1,2,N,
gid,*,3755,ㄐㄧㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,3767,ㄐㄧㄝ,1,KAICHU_MD,5,1,1,N,
gid,*,3774,ㄐㄧㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,17,5,7,N,
gid,*,3780,ㄓ,2,KAICHU_MD|YUAN_W3W5,6,2,6,N,
gid,*,3783,ㄕㄨ,1,YUAN_W3W5,2,1,1,N,
gid,*,3785,ㄒㄧㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3786,ㄑㄩㄣ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3787,ㄕㄥ,1,KAICHU_MD,7,1,1,N,
gid,*,3792,ㄧㄠ,1,KAICHU_MD,4,1,2,N,
gid,*,3793,ㄔㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,3,3,N,
gid,*,3796,ㄐㄧㄠ,2,BIAOKAI_W5|KAICHU_MD,85,2,7,N,
gid,*,3798,ㄈㄨ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,3800,ㄋㄠ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,3801,ㄐㄧㄡ,1,KAICHU_MD,4,2,2,N,
gid,*,3805,ㄌㄨㄛ,1,KAICHU_MD,6,1,3,N,
gid,*,3810,ㄧㄝ,1,KAICHU_MD,2,1,1,N,
gid,*,3822,ㄏㄠ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,8,3,4,N,
